,Title,Description,Published_date,views,likes,comments,ids
252,Does diversification increase your returns and reduce risk?,"""You shouldn't put all your eggs in one basket"" is a saying you would have heard a100 times when it comes to investing. The saying is often used to convey the idea you should always diversify your portfolio. 

But why should you diversify? 

In this video, Karthik explain the two major risks in your portfolio and how diversification helps in reducing those risks. 

Risk is an intuitive concept that people understand. But risk is omnipresent in the markets. Understanding what risk is, how to measure it can help you build a better portfolio. To learn about risk, please check out the risk management module: https://zerodha.com/varsity/module/risk-management/

Discussion about risk also leads to the question of whether you can hedge it. Lucky for you, we have a chapter dedicated to that: https://zerodha.com/varsity/chapter/hedging-futures/",2023-01-03,10758,373,19,C1j3asSi2tA
253,How to plan for longevity risk in retirement,"Most people, when they plan for their retirement, they look at the average life expectancy and then assume that's the age they will probably live to. However, averages can be misleading because they conceal the variation of people who do not live to the average life expectancy mark or live past it. When you are making your retirement assumptions, it's always better to be overprepared and save more with the assumption that you might live to be 100 years old or more. It's not really hypothetical because science is getting better all the time. In 1960, the average Indian life expectancy was 40 years, and in 2020 it was 70 years old. Not planning for a long life is called ""longevity risk,"" and most people don't intuitively think about it. 

So what does this mean in investing terms? You will have to have a higher equity exposure because equities in the long run have higher expected returns compared to all the other asset classes like debt, real estate, and gold. But this leads to questions like: what stocks, how to pick them, etc. 
But there's a much simpler, tax-efficient, evidence-backed, and historically proven way of investing in equities for the long run. In this video, Karthik explains how to think about longevity risk and how to invest to cover that risk. 

Of course, retirement is just one broader topic under personal finance. In case you didn't know, we have a dedicated module on personal finance on Varsity: https://zerodha.com/varsity/module/personalfinance/",2022-12-16,22485,1045,39,-BU8hyY-ZXk
254,How to analyse the markets? — Part 2,"In the previous video, we took a look at how to get a sense of the market direction by looking at the various macro data points for the long term. In this video, Karthik explains how you can develop a positional view or a short term view for the next trading day. 

As you watch these videos, make sure to dive a little deeper and learn about trading in-depth on Varsity: https://zerodha.com/varsity/chapter/your-trading-checklist/

As you learn about trading and investing and want to test whatever you have learned, you can take the Varsity Certified test: https://zerodha.com/varsity/certified/",2022-12-03,40863,1402,45,bCRw8YN-4QY
255,How to analyse the markets? — Part 1,"The stock market is the toughest place to make easy money. While it seems like making money in the market is easy, 80-90% of the people lose money.  One of the biggest reasons for this is traders relying on tips and advice from other people. You can find the best tipster on the planet, but at the end of the day, if you don't have your own framework to analyse the markets and then make trading or investing decisions, you'll never make money. 

But analysing the markets can seem intimidating given the hundreds of data points like DII/FII numbers, macro data like GDP, inflation numbers, market data like open interest (OI), put call ratio (PCR) etc. 

In this part 1, Karthik gives you a template to analyse the broad macroeconomic factors and how to position yourself for the long term. In the next video, we'll look at positioning yourself for the short term. 

As you watch these videos, make sure to dive a little deeper and learn about trading in-depth on Varsity: https://zerodha.com/varsity/chapter/your-trading-checklist/

As you learn about trading and investing and want to test whatever you have learned, you can take the Varsity Certified test: https://zerodha.com/varsity/certified/",2022-11-26,78090,2673,79,dMjce5P4j-Y
256,"Impact of corporate action on derivatives, company balance sheets and how to adjust historical data","1. If you're building a trading system, the historical closing price of a stock is a key input. But sometime, you might notice that there's an abnormal price drop in the data. Most often than not, this isn't due to a price drop, but because there's a split or a bonus. In this video, we look at how to adjust the data for splits and bonuses. 

2. We also look at how splits and bonuses impact futures and option contracts and how they're adjusted. 

3. While a lot of people know about the impact of corporate actions on prices, not many know about how corporate actions impact the balance sheets of companies. We understand this aspect. 

If you don't know what corporate actions are, we'd suggest you watch this video first: https://www.youtube.com/watch?v=Mv93KfHcWaQ&t=2s",2022-11-15,10291,279,20,MX-6rdHDPbE
257,What is volatility in the stock market?,"In you're trading or investing, you will often hear people say that a stock or the market is volatile. But have you ever wondered what volatility actually means. More importantly, volatility affects options prices. Having an understanding of what volatility is, how to calculate it and how to interpret it will go a long way in helping you trade better. 

When talking about volatility, you'll hear about India VIX or the volatility index. In this video, Karthik explains all these aspects. 

We'd also recommend checking out the Varsity chapters on volatility: https://zerodha.com/varsity/chapter/understanding-volatility-part-1/

As you learn all these aspects about trading, you can put your stock market knowledge to the test, taking the Varsity Certification exam: https://zerodha.com/varsity/certified/

#volatility #vixindex #volatilestocks #impliedvolatility #tradingstrategies #tradersofindia #stockmarketindia #financialmarkets #zerodha #zerodhachallenge #stockstowatch",2022-11-03,34229,1007,52,JM_M1RPkCR8
258,The 3rd Zerodha Varsity Quiz with @QShala,,2022-10-20,0,0,0,Hh0JZNxG7B0
259,Careers in finance - Public and private markets (Part 3),"In part 3, Karthik explains the career opportunities in the public market and private market entities.

Public markets refer to entities that deal with listed securities in some form or the other. For example, stockbrokers, asset managers, and even financial regulators. 

Private markets as the name suggests refers to entities that deal with non-listed securities. For example, entities like venture capital (VC) funds and private equity firms (PE). 

Having a good understanding of the financial markets is a must if you want to have a career in finance. The best place to start learning is Varsity, of course. You can learn at your own pace and post a comment at the end of a chapter if you have any queries: https://zerodha.com/varsity. 

You can also check out all the other videos on the channel so far.

If you want to put your stock market knowledge to the test, you can take the Varsity Certification test here: https://zerodha.com/varsity/certified/",2022-10-19,10577,505,121,PjQSs621oII
260,Careers in finance - Investment Banking (Part 2),"In part 1 of the series, Karthik explained the various career opportunities in corporate finance, investment banking, public markets and private markets. If you missed part 1, you can watch it here: https://youtu.be/qI_Dr9P76Bw.

In part 2, he talks about career opportunities in investment banking. Think of investment banks as financial supermarkets. They help companies in everything from raising equity financing, debt financing, mergers, acquisitions and IPOs. Given the wide array of activities of an investment bank, there are multiple career opportunities in investment banks and In this video, we look at them. 

Having a good understanding of the financial markets is a must if you want to have a career in finance. The best place to start learning is Varsity of course. You can learn at your own pace and post a comment at the end of a chapter if you have any queries: https://zerodha.com/varsity. 

You can also check out all the other videos on the channel so far.

If you want to put your stock market knowledge to the test, you can take the Varsity Certification test here: https://zerodha.com/varsity/certified/",2022-10-12,16889,632,12,3ivP6-y8tN8
261,Careers in finance - Corporate finance (Part 1),"Along with all the questions about trading and investing, one common question we keep getting from youngsters is about career opportunities in finance. In this series of videos, Karthik explains the various career opportunities in corporate finance, investment banking, public markets and private markets. 

The one prerequisite to a career in finance is a solid understanding of the markets. There's no better place to learn about the markets at your own pace than Varsity 🙂 https://zerodha.com/varsity. 

You can also check out all the other videos on the channel so far.

If you want to put your stock market knowledge to the test, you can check out the Varsity Certification program: https://zerodha.com/varsity/certified/",2022-10-01,26415,1011,35,qI_Dr9P76Bw
262,How to set a target for your trades,"One of the advantages of using candlesticks is that they make setting a stop loss for a trade easy. But setting a target with candlesticks isn't so easy, and this is something a lot of traders struggle with. There are multiple approaches to setting a target, such as support & resistances, fixed percentage or a trailing stop loss. In this video, Karthik explains the nuances of all three approaches to setting a target for your trades. 

Video on the right way to think about candlestick patterns: https://youtu.be/z0Rwoz6PduM

If you are new to candlesticks, we'd highly recommend you checkout the technical analysis module on Varsity: https://zerodha.com/varsity/module/technical-analysis/",2022-09-23,28584,934,29,rSYyB9fBsSs
263,Understanding rollover in futures and options (F&O),"You might have heard the term “rolling over” in the context of futures contracts. In this video , Karthik explains what is rolling over and also the common mistakes when rolling over. 

To learn more about futures, check out this Varsity module: https://zerodha.com/varsity/module/futures-trading/",2022-09-12,71919,1689,67,FqRB7NGnOtA
264,Varsity Junior,Coming soon...,2022-08-24,10985,311,24,A1kzQc4wtaU
265,How to survive a bear market?,"Whenever there is a some volatility in the market, investors and traders get spooked and make all sorts of avoidable mistakes. None of these mistakes are a secret or a mystery, we all know them, yet we make them. It goes to show the importance of controlling your emptions when trading and investing. In this video, Karthik explains the most common mistakes that mutual fund investors, equity investors and traders make during bear markets and most importantly how to avoid them. 

If you don't understand your strengths and weaknesses and learn how to control your emotions when trading and investing, you will continue to make mistakes. It pays to learn about the psychological aspects of trading investing. Innerworth on varsity is perhaps one of the best resources on market psychology: https://zerodha.com/varsity/module/innerworth/

#recession #bubbleburst #bearmarket",2022-08-08,16503,643,25,29NFUrExmu4
266,14. The Straddle,"As a trader, you'll have plenty of trades where you do a lot of homework and have conviction that a trade will work, but it goes against you. This is the obvious risk of trading directional trades, where you are expecting a stock to either go up or down and trade that with options. 

But you can also use certain option strategies that don't depend on the market direction and work regardless of how the market moves. Such option strategies are known as “delta neutral” strategies. In this video, we look at one such delta neutral strategy—the straddle. Also, just because these strategies make money regardless of the market move doesn't mean they are without risks. We also look at the risks of delta neutral strategies. 

To learn more about the straddle, check out these chapters: https://zerodha.com/varsity/chapter/the-long-straddle/
https://zerodha.com/varsity/chapter/the-short-straddle/",2022-07-29,44398,936,32,IoMofuYx7cM
267,चार्ट्स सेट उप करने का आसान तरीका,"ज़्यादातर इन्वेस्टर्स उत्साहित होकर बोहत ओवर्क्राउडिड चार्ट्स सेट उप करलेते हैं जिनका कुछ प्रैक्टिकल इस्तेमाल नहीं है, इस वीडियो में हम देखेंगे एक सिंपल और सरल चार्ट्स सेट उप करने का तरीका जो आपको सच में ट्रेडिंग अवसर ढूंढ़ने में आपकी मदद करेगा।

और जान्ने के लिए Varsity पर टेक्निकल एनालिसिस मॉड्यूल को चेक करें।: https://zrd.sh/varsity-ta-hi",2022-07-25,20125,759,33,NmF_5Q5VssI
268,13. Bull Call Spread,"As we've learned from the previous videos, if you have a bullish view on a stock, you can buy a call or sell a put. But naked options trades can be risky if your view is wrong. One of the better ways to express a bullish view is by using multi-leg strategies, which involve buying and selling multiple options simultaneously, 

Let's take the same example. Let's say you're bullish on TCS. Instead of just selling a put and exposing yourself to directional risk, you can reduce the risk by sacrificing some upside but also capping the downside in case TCS falls. One such strategy is called a Bull Call Spread, where you buy an in the money (ITM) option and sell an out of the money option (OTM). In this video, we discuss how the bull call spread works. 

To learn more about the bull call spread, check out this chapter: https://zerodha.com/varsity/chapter/bull-call-spread/

Also, check out this video on buying a call vs selling a put: https://youtu.be/0CnHdzTE66s)",2022-07-18,53859,776,25,uZAZAPnsqeo
269,The right way to use candlestick patterns when trading,"One of the most common query on the candlesticks chapter on Varsity is about XYZ pattern. There are hundreds of candlestick patterns, and it's almost impossible to know everything. Yet, traders waste a lot of time trying to know everything when it's not needed. As long as you can understand the price action of a stock, you are good. In this video, Karthik explains how to look at the price action and how you can use it to set up trades. 

Check out the Varsity module on technical analysis for more: https://zerodha.com/varsity/module/technical-analysis/",2022-07-12,16868,505,9,z0Rwoz6PduM
270,What is inflation and what causes it?,"A coffee used to cost ₹25 in 2010, and today it costs ₹40—this is the typical example you hear when people explain what is inflation. There's nothing wrong with it, but there's more to inflation than just the price increase. It's important to understand the nuances since, inflation affects everything from how much you can invest to the returns on your investments. Even more so, given the phenomenal spike in inflation across the world, including India. 

In this video, Karthik explain what is inflation, what causes it and how do central banks like RBI try to control inflation. Along with the video, we'd recommend you read these two related Varsity chapters:
1. https://zerodha.com/varsity/chapter/key-events-and-their-impact-on-markets/
2. https://zerodha.com/varsity/chapter/basics-of-macro-economics/",2022-07-05,39631,1453,36,Qx3YMdcLTZo
271,12. Physical settlement of futures and options,"Every option contract has an expiry. All F&O contracts expire on the last Thursday of every month. Until 2018, all F&O contracts were cash settled. Meaning, on expiry, there was no need to deliver or take delivery of the underlying shares of the contract. But in 2018 SEBI made physical delivery mandatory. So, if you hold a F&O contract till expiry, you either need to deliver shares or take delivery of share once the contract expires.

 In this video, we'll explore what is physical settlement, why is it needed and how positions are settled. 

Learn more about physical settlement here: https://zerodha.com/varsity/chapter/quick-note-on-physical-settlement-2/",2022-06-25,49562,671,27,Llp4xW2GI4s
272,Should you buy a call option or sell a put option if you are bullish on a stock?,"Introducing Varsity Bytes. This series is dedicated to answering some of the most common queries about trading and investing. 

In the first video of the series, Karthik explains how to decide between buying a call vs selling a put if you are bullish on a stock and want to take an options trade. 

We would highly recommend you check the videos on the basics of options, if you want to learn more: https://www.youtube.com/watch?v=-mO0YOTcCiQ&list=PLX2SHiKfualFiusiT9G5uE9jU3vetvW2x

Follow the Varsity on Twitter to keep track of more updates: https://twitter.com/ZerodhaVarsity",2022-06-16,31612,847,30,0CnHdzTE66s
273,11. Margins,"When trading options, you'll hear a term called ""margin."" It's nothing but the money required to buy or sell an option. Margin requirements are different for futures, call options and put options. They are also dynamic and change with volatility. Knowing how margins are calculated is important when trading options because it helps you deploy and manage your capital appropriately. 

In this video, we look how margins are calculated for simple directional trades and when you hedge positions. 
Learn more about margins here: https://zerodha.com/varsity/chapter/options-m2m-and-pl/",2022-06-03,47614,488,10,DLEWO3sUdno
274,10. Vega,"So far, in the series we've learned about three option greeks—delta, gamma and theta. In this video, we'll discuss vega—the fourth and final greek. One of the factors that you need to consider when taking an options trade is the market volatility. In simple terms, volatility is a measure of how much the markets move up and down. The reason why you need to know about volatility is because it impacts option premiums. When markets are more volatile, premiums are higher and vice versa. So now that you know that volatility increases option premiums, how much do they increase by? This is what vega tells you. The Vega of an option measures the rate of change of option’s value (premium) with every percentage change in volatility. 

Before you learn more about Vega, it's important that you have an understanding of what volatility is and how it is measured. Check out these chapters to learn more:
1. https://zerodha.com/varsity/chapter/understanding-volatility-part-1/
2. https://zerodha.com/varsity/chapter/volatility-calculation-historical/
3. https://zerodha.com/varsity/chapter/volatility-normal-distribution/
4. https://zerodha.com/varsity/chapter/volatility-applications/

Once you have a working understanding of volatility, you can dive deeper and learn about vega: https://zerodha.com/varsity/chapter/vega/",2022-05-27,46496,562,13,2hmF5gqKEUg
275,9. Theta,"In the previous video, we learned about gamma. It helps you figure out the rate of change of delta for a given change in the underlying. By now, you know that options have an expiry date, and they keep losing value as they approach the expiry. Knowing this important when you're taking a trade. So, how do you figure out the rate at which an option will lose its premium as it approaches expiry? 

This is where theta comes in. theta helps you figure out the rate at which an option loses value as time passes, and it is expressed in points. Learn more about theta here: https://zerodha.com/varsity/chapter/theta/",2022-05-20,56543,679,16,fDLJlU8OdP8
276,8. Gamma,"In the previous video, we learned about delta, one of the option greeks. Delta helps you figure out the change in premium for a given change in the underlying price. But how do you  figure out the rate at which delta changes? These where gamma comes in, it helps you figure out the change in delta for a given change in  the underlying. 

Check out this Varsity chapter to learn more about gamma: https://zerodha.com/varsity/chapter/gamma-part-1/",2022-05-13,64561,659,12,koJQc3fqxjk
277,7. The Option Greeks - Delta,"In the previous video, we learned about the concept of moneyness of an option. This helps you identify if an option is the in the money, at the money, or out of the money. In this video we move to greeks and there are 4 major ones you need to know when trading options: Delta, Gamma, Vega  and Theta.

By now, you know that when the underlying of an option changes, the option premium too changes. But how do you figure out how much the option premium would change if for a given change in the price of the underlying? This is where delta comes in. It helps you figure by how many points the option premium would change for every 1 point change in the underlying. We'll learn about the other 3 greeks in the upcoming videos. 

Learn more about Delta of an option here: https://zerodha.com/varsity/chapter/the-option-greeks-delta-part-1/",2022-05-04,109232,1143,29,I7YWC_j1ocI
278,6. Moneyness of option,"In the previous video, we summarized all that we have learned about call options and put options. We also ended the video with the following questions: 
1. Who sets the premium?
2. Which strike price to trade? 
3. What are factors that influence premiums? 

In this video, we discuss the concept of moneyness of an option which will help us answer these questions. Moneyness tells you whether you'll make money or lose money if you were to excerise the option. These are 3 classifications of moneyness: 
1. In the Money (ITM)
2. At the Money (ATM)
3. Out of the Money (OTM) 

These classifications will help you understand whether you'll make or lose money. In this video, we understand all these 3 terms. 

Learn more about monyeness here: https://zerodha.com/varsity/chapter/moneyness-of-an-option-contract/",2022-04-28,98364,829,26,3J9I0U9w4Ww
279,The 3rd Zerodha Varsity Quiz with @QShala,,2022-04-24,4763,107,0,bpqRF4FLKvU
280,5. Summarizing Call & Put Options,"In the previous video, we looked at buy and selling a put option and how those trades would play out. In this video, we summarize all the 4 videos so far and look at when you buy or sell an option.  

Check out this Varsity chapter to learn more about the buy and sell scenarios of call and put options: https://zerodha.com/varsity/chapter/summarizing-call-put-options/",2022-04-19,91636,792,26,Ah9Kk6MCZ7o
281,4. Put Buy and Put Sell,"In the previous video, we looked at a call option both from the buyer's and seller's perspective. In this video, we discuss put option with an example from both the buyer's and seller's perspective.  


Learn more about put option here: https://zerodha.com/varsity/chapter/the-put-option-buying/",2022-04-11,121484,1153,71,48VEFNn2gbo
282,3. Long Call Payoff and Short Call Trade,"In the previous video we discussed the various terms that are associated with options like premium, expiry, settlement etc. Karthik explained all these terms with a test trade—he bought the SBI 460 Call. In this video, we use the same trade and look at the various scenarios of how this trade will make money and lose money. We also look at how to calculate the P&L when you take an option trade by looking at the payoff chart, which is a visualization of the price points where you make or lose money. 

Explore the buying call and selling call option chapters on varsity to diver Deeper: https://zerodha.com/varsity/module/option-theory/",2022-03-31,136350,1231,37,jEHgjGrHFNU
283,2. Option Jargons,"In the previous video, we looked at the basics of a call option. When trading options, you'll come across various terms like strike price, underlying price, premium etc. You don't have to get intimidated by all the jargon, they're quite straightforward to understand. In this video, we look at the common terms in options terminology and understand what they mean and the context they are used in. 

Explore more about options jargon here: https://zerodha.com/varsity/chapter/basic-option-jargons/",2022-03-24,152386,1403,38,54GRv6-18CA
284,1. Introduction to Options,"In the previous module, we learnt all about the futures contract and the things you should keep in mind before taking a trade. In this module, we move to the ""O"" in F&O. 

In this video, we start with understanding the basics of call option with an example. We'll understand how you can use call option to reduce the risk when you are betting on an outcome.  

Check out this Varsity chapter to learn more: https://zerodha.com/varsity/chapter/call-option-basics/",2022-03-15,280036,2883,66,-mO0YOTcCiQ
285,9. Overview of Contracts,"By now, you should have a working understanding of futures contracts and how to trade them. But so far, we've mostly discussed futures with equity futures examples. But there are other contracts for other asset classes like currencies and commodities too. 

In this video, we quickly look at how currency and commodity contracts are structured. 

Learn more about currency and commodity futures here: https://zerodha.com/varsity/module/commodities-currency-government-securities/

Leave a comment at the end of the chapter if you have any questions. With that, it's a wrap on futures, and in the next module, we'll discuss options.",2022-01-28,30797,377,0,8BD97VpzBrI
286,5. Futures trade,"Up until now, we learned how a futures contract is worked, what are margins and leverage. In this video, we tie all these together by looking at an example of an actual futures trade. We also discuss a crucial concept in futures trading called mark to market (M2M). We then understand various scenarios like intraday and overnight.

Learn more about the mechanics of a futures trade here, and leave a comment at the end of the chapter if you have any questions: https://zerodha.com/varsity/chapter/futures-trade/",2022-01-28,51124,381,0,7FGomEsahv8
287,1. Introduction to forwards market,"Before there were futures, there were ""forwards."" Forward contracts were essentially the predecessors to futures contracts. Before we try to talk about futures contracts and how they work, it would be best to understand a little bit about forwards. 

Dive deeper into forward contracts here and leave a comment if you have any questions:  https://zerodha.com/varsity/chapter/background-forwards-market",2022-01-28,103788,668,0,J0sKv8cples
288,4. Leverage and Payoff,"In the previous video, we understood the concept of margins, how they are calculated and how margins affect a trade. In this video, we understand the concept of leverage, it's something we use all the time but may not understand. In the simplest terms, buying something with just a part of the money is called leverage. A payoff diagram is a visual representation of what can happen with a trade at various prices. 

Learn more about leverage and payoff here and leave a comment if you have any questions: https://zerodha.com/varsity/chapter/leverage-payoff",2022-01-28,50970,391,0,LQTOx6TSyx4
289,2. Introducing the futures contract,"In the previous video, we discussed the forwards contract, the predecessor to futures contract. In this video, we discuss futures contracts, how they are different from forwards and how they work. 

Dive deeper into futures contracts here and leave a comment if you have any questions:  https://zerodha.com/varsity/chapter/introducing-futures-contract",2022-01-28,68958,543,0,Zo3iKIh5ncI
290,8. Shorting futures,"If you are expecting Nifty to go up, then you buy Nifty futures. Let's say you bought at 18100 and sold at 18130, then 30 points into the contract size is your profit—this is simple to understand. But what if you expect Nifty to fall? This is where shorting comes in. You sell Nifty futures and then buy them at a lower price, the difference will be your profit. That's the advantage of futures, you can express both bullish and bearish views easily compared to stocks. 

In this video, we understand what shorting is and how it works. 

Learn more about shorting here, and leave a comment at the end of the chapter if you have any questions: https://zerodha.com/varsity/chapter/shorting",2022-01-28,46209,500,0,boJUi-qAFVk
291,3. Margins,"In the previous video, we talked about what a futures contract is and the basics. Now let's say, you buy a futures contract, how can the broker and stock exchange be sure you won't default? This is where the concept of margins comes in. In this video, we understand:  
1. What margins are 
2. The component of margins (SPAN Margin + Exposure Margin) 
3. How they are calculated
4. How margins change and affect your trade

Learn more about margins and leave a comment if you have any questions here: https://zerodha.com/varsity/chapter/margin-m2m/",2022-01-28,60205,439,0,deThGfn2CjA
292,6. Settlement,"In the previous video, we looked at futures trade with an example. Now let's say, you hold the same trade till the expiry—on the expiry day you have to settle the trade. In India, all futures contracts are physically settled—you either have to give shares or receive shares to settle the transaction. 

Learn more about how physical settlement work here, and leave a comment at the end of the chapter if you have any questions: https://zerodha.com/varsity/chapter/quick-note-on-physical-settlement",2022-01-28,39661,301,0,jzq3rdwnyDM
293,7. Open Interest,"The other important concept you need to know when trading futures and options is open interest (OI). In simple terms, OI is a number that tells you how many futures (or Options) contracts are currently outstanding (open) in the market. OI, when paired with other data points, can give you important clues about market sentiment. In this video, we discuss what OI is and how it's calculated.

Learn more about open interest (OI) here, and leave a comment at the end of the chapter if you have any questions: https://zerodha.com/varsity/chapter/open-interest",2022-01-28,41158,348,0,xMTG8gzen3Q
294,"3. Why and how do companies list, and what is an IPO?","There are thousands of companies on NSE and BSE. But have you ever wondered how they got there in the first place? In this video, we look at the lifecycle of a company from the moment that the company is established, fundraising from angels and venture capitalists (VCs) to its Initial public offering (IPO). 

Learn more about IPOs here: 
https://zerodha.com/varsity/chapter/the-ipo-markets-part-1/
https://zerodha.com/varsity/chapter/the-ipo-markets-part-2/

You can post a comment at the end of the module if you have any questions.",2021-12-24,266900,2231,63,SV7v5WRDtLE
295,1. Why should you invest?,"In this video 1, we talk about some of the important things you should know before you make your first investment. 

1. We start with the most important question: Why should you invest? 
2. Where to invest your money?
3. Different asset classes and their risk and return profile

Check out the Varsity chapter on the video to drive deeper: https://zerodha.com/varsity/chapter/the-need-to-invest/

You can post a comment at the end of the module if you have any questions.",2021-12-24,719345,4872,55,GcZW24SkbHM
296,2. Market Intermediaries,"To buy a stock, you just have to open Kite and place a buy order and the orders will be executed almost instantly. But have you ever wondered what happens in the background after you place a trade? 

There are multiple entities involved so that you can get the shares you want to buy. In this video, we look at various actors and entities involved in the ecosystem that is the stock market such as stockbrokers like Zerodha, exchanges like NSE, clearing corporations, banks and SEBI and understand what role they play. 

Here's the Varsity chapter link to what we discuss in the video: https://zerodha.com/varsity/chapter/regulators/

You can post a comment at the end of the module if you have any questions.",2021-12-24,356091,2805,31,C7_JHlsqFlM
297,4. Why do stock prices fluctuate?,"In the previous video, we understood the lifecycle of a company from the moment it starts to its IPO. So once a company IPO's and lists on NSE & BSE, the stock will be traded in the secondary markets. So the price will move up and down daily based on various factors. In this video, we look why do stock prices fluctuate and the factors that influence stock prices. 

Dive deeper here: https://zerodha.com/varsity/chapter/the-stock-markets/

You can post a comment at the end of the module if you have any questions.",2021-12-24,220583,1600,26,HaiM8jPDEhk
298,5. How does a trading platform work?,"In the previous video, we looked at what makes the stock prices fluctuate. So, now let's say you've decided to buy a stock, to buy this stock you have to login to Kite and Kite is what's called a trading platform or a terminal.

In this video we look at how to buy a stock, the various order types, and the various tabs in a  trading platforms. By the end of this video, you should be ready to invest in your first stock.  

Check out the Varsity chapter on this video to dive deeper: https://zerodha.com/varsity/chapter/the-stock-markets/

Learn more about Kite: https://zerodha.com/products/kite

Do you have any questions? Post a comment at the end of the chapter and we'll answer.",2021-12-24,215121,1439,22,-h1R5oIL0PI
299,6. What is a stock market index?,"In the previous video, we discussed how a trading platform works to buy & sell stocks. Now, zooming out, you might have heard people say that the market is up or down on a particular day, but how did they make that judgement? 

This is where stock indices like the Nifty 50, Nifty Midcap 100, and Nifty Smallcap 100 come into the picture. There are various types of indices, but the most popular indices tend to the broad market indices like Nifty 50 and Sensex 30. They contain the biggest stocks listed on NSE and BSE. By looking at their performance, you can broadly get an idea about how the market have moved. In this video, we understand what an index is, how it is built and it's users. 

Learn more about stock indices: https://zerodha.com/varsity/chapter/the-stock-markets-index/",2021-12-24,195808,1456,23,z21PrHuEkKg
300,7. Clearing and settlement process,"In video 5, we looked at what a trading platform is and how to buy and sell a stock. In this video, we pickup where we left off. When you buy a stock, there are various process that happen in the background and various actors are involved—this is called the Clearing and settlement process. 

In this video, we understand the settlement cycle of buying & selling and why it is important for you to know. 

Check out the Varsity chapter on the vide to understand more: https://zerodha.com/varsity/chapter/clearing-and-settlement-process/

Do you have any questions? Post a comment at the end of the chapter and we'll answer.",2021-12-24,209562,1741,36,1ZrF6GCLDL4
301,9. Order Types,"In the 5th video, we looked at what a trading terminal is and how to place an order. We pick up from where we left off and In this video we look at the various orders types and how to use them.

Dive deeper: https://zerodha.com/varsity/chapter/the-trading-terminal/

If you have any questions, post a comment at the end of the chapter.",2021-12-24,177800,1796,31,5t5O0MnNJNE
302,"8. Understanding corporate actions like dividends, bonuses and buybacks","In the previous video, we looked at the settlement process after you buy or sell a stock. When you're holding a stock, during its lifecycle, there are various events that can affect the stock price apart from the market prices. You might have heard of terms like dividends and bonuses, these are called as corporate actions. 

In this video, we look at what are corporate actions, the 5 major corporate actions and how they affect a stock. 

Check out this Varsity chapter to learn more about corporate actions: https://zerodha.com/varsity/chapter/five-corporate-actions-and-its-impact-on-stock-prices/

If you have any questions, post a comment at the end of the chapter.",2021-12-24,155049,1411,37,Mv93KfHcWaQ
303,8. Multiple candlestick patterns,"In the previous video, we looked at single candlestick patterns. In this video, we look at multiple candlestick patterns and how to analyse them when trading. 

0:00 Multiple candlestick patterns
00:40 Engulfing Pattern
4:28 Example of Bullish Engulfing
5:54 Example of Bearish Engulfing
8:23 Piercing Pattern and Dark Cloud Cover
11:23 Example of Piercing Pattern and Dark Cloud Cover
15:20 Morning Star and Evening Star
19:28 Examples of Morning Star and Evening Star

You can check out the Varsity chapter on multiple candlestick patterns for more: https://zerodha.com/varsity/chapter/multiple-candlestick-patterns-part-1/

You can post a comment at the end of the chapter if you have any questions.",2021-12-24,191370,1847,0,yP83rD7DjTg
304,2. Setting realistic expectations,"Is it right to expect to double your money every month using technical analysis? It's not. When you have wrong expectations when trading, you end up taking undue risks and run the risk of blowing up your account. Having realistic expectations is really important when trading. 

In this video, we look why having the right expectations is important and how to go about setting your expectations.

You can post a comment at the end of the chapter if you have any questions: https://zerodha.com/varsity/chapter/background/",2021-12-24,221077,1703,0,0uA1UJzTI4Q
305,5. Key assumption of technical analysis,"Up until now in this technical analysis module, we've looked at what's technical analysis, various types of charts and timeframes. But what makes technical analysis work or not work? In this video, we understand these key assumptions that underpin technical analysis.

1) Markets discount everything  
2) The ‘how’ is more important than ‘why’ 
3) Price moves in trend 
4) History tends to repeat itself  

Diver deeper with here: https://zerodha.com/varsity/chapter/introducing-technical-analysis/

You can post a comment at the end of the chapter if you have any questions.",2021-12-24,149034,1152,0,37wji6rGKo4
306,12. Your trading checklist,"In the previous videos, we talked about everything from what technical analysis is to indicators and how to use them when trading. In this final video, we wrap it up with a really handy checklist you can make use of before you take a trade. 

Learn more about this checklist on this Varsity chapter:  https://zerodha.com/varsity/chapter/finale-helping-get-started/ 

Do you have any questions? Post a comment at the end of the chapter and we'll answer.",2021-12-24,86523,1045,0,4W0mOUNMWpc
307,11. Moving averages,"In the previous video, we looked at technical indicators and how they can help you identify trading opportunities. In this video, we look at moving averages—one of the most popular trading indicators and how you can use them when trading. 

Check out this Varsity chapter to learn more about moving averages:   https://zerodha.com/varsity/chapter/moving-averages  

You can post a comment at the end of the chapter if you have any questions.",2021-12-24,103479,1158,0,810jmf7drFw
308,1. Introduction to fundamental analysis,"In the previous module, we learnt about technical analysis. But just technical analysis isn't enough when you are making long term investing decisions. This is where fundamental analysis comes in. In fundamental analysis, you do a deep dive of the business and look at qualitative factors like corporate governance, business moats, competition and quantitative factors like profit & loss, and balance sheet. 

Dive deeper and learn more about fundamental analysis here: https://zerodha.com/varsity/chapter/introduction-fundamental-analysis/

Do you have any questions? Post a comment at the end of the chapter and we'll answer.",2021-12-24,197839,1760,0,8rUc0MaMzik
